i,ok,status_code,latency_ms,started_at_s,error
379,True,200,1110.5088000185788,1778404114.604155,
380,True,200,1084.339100169018,1778404114.6237466,
381,True,200,105.56890000589192,1778404114.6290588,
382,True,200,465.4796998947859,1778404114.6526659,
383,True,200,1029.6147998888046,1778404114.6731753,
384,True,200,3272.768700029701,1778404114.6799712,
385,True,200,243.51499998010695,1778404114.6925194,
386,True,200,121.68620014563203,1778404114.7001739,
387,True,200,89.21030000783503,1778404114.710683,
388,True,200,96.20869997888803,1778404114.7165456,
389,True,200,1947.2644999623299,1778404114.7299166,
390,True,200,1095.1196998357773,1778404114.7346733,
391,True,200,229.8383000306785,1778404114.7394195,
392,True,200,1037.2365999501199,1778404114.7440484,
393,True,200,191.91010016947985,1778404114.7480476,
394,True,200,197.1940000075847,1778404114.7515025,
395,True,200,1084.6247000154108,1778404114.7667532,
396,True,200,1067.7883999887854,1778404114.7905614,
397,True,200,204.68230010010302,1778404114.7999601,
398,True,200,264.6178000140935,1778404114.8128145,
399,True,200,2052.3671000264585,1778404114.8219347,
400,True,200,1035.5544998310506,1778404114.8290381,
401,True,200,235.6265999842435,1778404114.8344352,
402,True,200,177.85610002465546,1778404114.8416777,
403,True,200,5358.910299837589,1778404114.936082,
404,True,200,2070.4028999898583,1778404114.9399874,
405,True,200,112.46380000375211,1778404114.9487345,
406,True,200,100.88569996878505,1778404114.953724,
407,True,200,146.53100003488362,1778404114.9580266,
408,True,200,69.8333999607712,1778404114.96931,
409,True,200,122.93660012073815,1778404114.9737246,
410,True,200,2192.763099912554,1778404115.0047054,
411,True,200,131.5589000005275,1778404115.011905,
412,True,200,1021.0027999710292,1778404115.0196033,
413,True,200,111.52120004408062,1778404115.0392454,
414,True,200,988.052099943161,1778404115.047766,
415,True,200,964.2461000476032,1778404115.0546806,
416,True,200,102.81599988229573,1778404115.061237,
417,True,200,98.03809993900359,1778404115.0701363,
418,True,200,80.95289999619126,1778404115.0775282,
419,True,200,97.62399992905557,1778404115.087163,
420,True,200,2326.9686000421643,1778404115.0967035,
421,True,200,84.00370017625391,1778404115.104594,
422,True,200,1048.9928000606596,1778404115.1089573,
423,True,200,104.58460007794201,1778404115.1135654,
424,True,200,92.10649994201958,1778404115.1181855,
425,True,200,134.76119982078671,1778404115.1435227,
426,True,200,1020.8409000188112,1778404115.150809,
427,True,200,1007.7424999326468,1778404115.158535,
428,True,200,148.13240012153983,1778404115.164108,
429,True,200,1013.9289998915046,1778404115.1682482,
430,True,200,1029.7626999672502,1778404115.1764724,
431,True,200,1008.6837001144886,1778404115.1848211,
432,True,200,115.58150011114776,1778404115.1886532,
433,True,200,3506.4515999983996,1778404115.1950777,
434,True,200,114.8441000841558,1778404115.210356,
435,True,200,3504.762100055814,1778404115.218213,
436,True,200,3502.6699998416007,1778404115.225518,
437,True,200,101.02309985086322,1778404115.2315736,
438,True,200,140.84440004080534,1778404115.2370632,
439,True,200,141.90090005286038,1778404115.2546477,
440,True,200,150.4324998240918,1778404115.2784007,
441,True,200,1120.369500014931,1778404115.3043108,
442,True,200,204.4916998129338,1778404115.312326,
443,True,200,5557.414599927142,1778404115.3252661,
444,True,200,1087.0151000563055,1778404115.3326745,
445,True,200,1089.2121999058872,1778404115.3402393,
446,True,200,955.4465999826789,1778404115.359758,
447,True,200,116.40439997427166,1778404115.363237,
448,True,200,2427.775999996811,1778404115.3779488,
449,True,200,2475.5841000005603,1778404115.38266,
450,True,200,1080.4608999751508,1778404115.3872504,
451,True,200,2461.341500049457,1778404115.3914793,
452,True,200,1054.1312999557704,1778404115.3965807,
453,True,200,1006.3696999568492,1778404115.4013057,
454,True,200,115.10220007039607,1778404115.407215,
455,True,200,148.20889988914132,1778404115.4289014,
456,True,200,4482.621799921617,1778404115.4609263,
457,True,200,141.9840999878943,1778404115.4675589,
458,True,200,1049.1632998455316,1778404115.4797165,
459,True,200,143.65989994257689,1778404115.49139,
460,True,200,1036.1579000018537,1778404115.497671,
461,True,200,1035.8882998116314,1778404115.5032635,
462,True,200,2425.3844001796097,1778404115.5079634,
463,True,200,111.8852999061346,1778404115.516868,
464,True,200,1078.8296000100672,1778404115.5223737,
465,True,200,115.92260003089905,1778404115.537111,
466,True,200,2384.8621998913586,1778404115.5423698,
467,True,200,111.32319993339479,1778404115.5500484,
468,True,200,1072.835800005123,1778404115.5549235,
469,True,200,172.89319983683527,1778404115.5614836,
470,True,200,115.83100003190339,1778404115.5771978,
471,True,200,1045.381500152871,1778404115.6096263,
472,True,200,152.9973999131471,1778404115.6212766,
473,True,200,1031.5928999334574,1778404115.6288164,
474,True,200,122.06080020405352,1778404115.6351383,
475,True,200,2509.794600075111,1778404115.653104,
476,True,200,1121.1123999673873,1778404115.6614285,
477,True,200,1182.0125998929143,1778404115.6668534,
478,True,200,1137.4144998844713,1778404115.6726878,
479,True,200,113.78640006296337,1778404115.6780045,
480,True,200,1274.4704000651836,1778404115.6931088,
481,True,200,1165.2181001845747,1778404115.6977162,
482,True,200,1165.4994999989867,1778404115.7028413,
